Alert ID,Event ID,Update Number,Date,Affected,Header,Description
238051,112236,0,07/18/2023 06:01:00 PM,2 | 5,Northbound 2 5 trains are delayed while we remove a train with a mechanical problem from service at E 180 St.,
238052,112237,0,07/18/2023 06:03:00 PM,2 | 3,Northbound 2 3 trains are delayed while we request EMS assistance for a person in need and remove a train from service at 96 St.,
238083,112260,0,07/18/2023 07:45:00 PM,F,Northbound F trains are delayed while we request NYPD assistance for someone being disruptive on a train at Bay Pkwy.,
238090,112265,0,07/18/2023 08:13:00 PM,F,Northbound F trains are delayed while we address a signal malfunction near Bay Pkwy.,
238092,112266,0,07/18/2023 08:28:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we request EMS assistance for a person in need on a train at 40 St-Lowery St.,
238096,112268,0,07/18/2023 08:58:00 PM,B | D,Southbound B D trains are delayed while we investigate why a train's brakes activated at Tremont Av.,
238100,112269,0,07/18/2023 09:08:00 PM,7,7 trains are running with delays in both directions after EMS responded to a person in need at 40 St-Lowery St.,
238102,112270,0,07/18/2023 09:19:00 PM,R | W,Northbound R W trains are running with delays after we got medical help for someone in need at 14 St-Union Sq.,
238103,112271,0,07/18/2023 09:23:00 PM,N | Q,Northbound N Q trains are delayed while we investigate why a train's brakes activated on the Manhattan Bridge.,
238106,112272,0,07/18/2023 09:39:00 PM,B | D,B D trains are delayed in both directions while we address a signal malfunction near Tremont Av.,
238116,112276,0,07/18/2023 10:21:00 PM,Q,Southbound Q trains are delayed while we address a door problem on a train at Ocean Pkwy.,
238118,112277,0,07/18/2023 10:49:00 PM,6,Northbound 6 trains are delayed while we request EMS and NYPD assistance for someone in need at 125 St.,
238120,112278,0,07/18/2023 11:05:00 PM,1,Southbound 1 trains are delayed while we investigate why a train's brakes were activated at 18 St.,
238124,112281,0,07/18/2023 11:42:00 PM,D,Southbound D trains are delayed while we address a door problem on a train at Bay 50 St.,
238125,112282,0,07/18/2023 11:49:00 PM,6,Southbound 6 trains are delayed while we investigate a report of someone being disruptive on a train at Morrison Av-Soundview.,
238135,112286,0,07/19/2023 12:40:00 AM,3,Southbound 3 trains are running with delays after we moved a train that had its brakes activated near Kingston Av.,
238136,112287,0,07/19/2023 12:47:00 AM,1,Northbound 1 trains are delayed while we remove a train with a door problem from service at 66 St-Lincoln Center.,
238142,112289,0,07/19/2023 01:30:00 AM,A,Northbound A trains are delayed while we remove a train with a mechanical problem from service at Utica Av.,
238145,112291,0,07/19/2023 01:34:00 AM,5,Northbound 5 trains are delayed while at Gun Hill Rd.,
238146,112292,0,07/19/2023 01:35:00 AM,A,Southbound A trains are delayed while we investigate why a train's brakes were activated at Howard Beach-JFK Airport.,
238150,112293,0,07/19/2023 02:07:00 AM,A | C,Northbound A C trains are delayed while we troubleshoot a switch problem near Hoyt-Schermerhorn Sts.,
238156,112294,0,07/19/2023 03:18:00 AM,2,Southbound 2 trains are delayed while we address a signal malfunction near Nereid Av.,
238162,112296,0,07/19/2023 03:46:00 AM,A,Southbound A trains are running with delays after we removed a train with a door problem from service at Inwood-207 St.,
238167,112297,0,07/19/2023 04:09:00 AM,J,Broad St-bound J trains are delayed while we request EMS assistance for a person in need on a train at Delancey St-Essex St.,
238170,112298,0,07/19/2023 04:27:00 AM,A,Northbound A trains are running with delays after we removed a train with a mechanical problem from service at Far Rockaway-Mott Av.,
238174,112299,0,07/19/2023 04:51:00 AM,E | F,Northbound E F trains are delayed while we investigate why a train's brakes were activated near Jackson Hts-Roosevelt Av.,
238178,112301,0,07/19/2023 05:09:00 AM,D | N | R,Northbound D N R trains are running with delays after we moved a train that had its brakes activated at Union St.,
238181,112303,0,07/19/2023 05:41:00 AM,D,Northbound D trains are delayed while NYPD responds to a person being disruptive aboard a train at 167 St.,
238183,112304,0,07/19/2023 06:03:00 AM,D | N | R,Northbound D N R trains are delayed while we move work equipment into place near DeKalb Av.,"Planned work reminder: 
Manhattan-bound D N skips DeKalb Av while performing urgent repairs."
238184,112305,0,07/19/2023 06:04:00 AM,D,Northbound D trains are delayed while we replace rails near 155 St.,
238186,112307,0,07/19/2023 06:26:00 AM,E,E trains are delayed in both directions while we address a switch malfunction near Lexington Av/53 St.,
238190,112308,0,07/19/2023 07:15:00 AM,4,Northbound 4 trains are delayed while NYPD responds to a person being disruptive aboard a train at Eastern Pkwy-Brooklyn Museum.,
238193,112309,0,07/19/2023 07:31:00 AM,4,Northbound 4 trains are delayed while NYPD responds to an unauthorized person on the tracks near Eastern Pkwy-Brooklyn Museum.,
238194,112310,0,07/19/2023 07:32:00 AM,1,1 trains are delayed in both directions while we investigate the loss of third-rail power between 96 St and 125 St.,
238196,112311,0,07/19/2023 08:04:00 AM,D,Southbound D trains are delayed while we request NYPD assistance for a person being disruptive on a train at Bay Pkwy.,
238198,112312,0,07/19/2023 08:20:00 AM,D,Northbound D trains are delayed while we move equipment for tonight's planned work near DeKalb Av.,
238199,112313,0,07/19/2023 08:21:00 AM,1,Southbound 1 trains are delayed while we remove a train with a mechanical problem from service at Franklin St.,
238204,112316,0,07/19/2023 08:48:00 AM,Q,Southbound Q trains are delayed while we troubleshoot a door problem on a train at 7 Av.,
238208,112319,0,07/19/2023 09:03:00 AM,Q,You may wait longer for a Q train in either direction after we removed vandalized trains from service earlier.,
238220,112324,0,07/19/2023 09:40:00 AM,A,Northbound A trains are running with delays after we removed a train with a mechanical problem from service at Euclid Av.,
238228,112331,0,07/19/2023 10:36:00 AM,6,Northbound 6 trains are delayed while EMS responds to someone in need at Castle Hill Av.,
238229,112332,0,07/19/2023 10:39:00 AM,E | F,Southbound E F trains are delayed while we address a mechanical problem on a train at Jackson Hts-Roosevelt Av.,
238234,112334,0,07/19/2023 11:03:00 AM,F,Northbound F trains are running with delays after NYPD responded to someone being disruptive on a train at Avenue U.,
238237,112336,0,07/19/2023 11:12:00 AM,A,A trains are delayed in both directions in the Rockaways while we investigate why a train's brakes activated at Far Rockaway-Mott Av.,
238238,112337,0,07/19/2023 11:16:00 AM,7,Flushing-bound 7 trains are delayed while we troubleshoot a door problem on a train at 46 St-Bliss St.,
238255,112346,0,07/19/2023 12:09:00 PM,1 | 2 | 3,Southbound 1 2 3 trains are delayed while NYPD responds to an unauthorized person on the tracks near 34 St-Penn Station.,
238293,112359,0,07/19/2023 12:47:00 PM,N | W,You may experience a longer wait for a southbound N W train.,We removed a vandalized train from service at Astoria-Ditmars Blvd.
238309,112361,0,07/19/2023 01:03:00 PM,4 | 5,Southbound 4 5 trains are running with delays after we requested EMS assistance for someone on a train at 14 St-Union Sq.,
238329,112364,0,07/19/2023 01:39:00 PM,2 | 3,Southbound 2 3 trains are delayed while EMS responds to someone in need on a train at Chambers St.,
238356,112371,0,07/19/2023 03:04:00 PM,1,Northbound 1 trains are delayed while NYPD and EMS respond to a person in need of assistance at 145 St.,
238359,112373,0,07/19/2023 03:22:00 PM,2 | 5,Southbound 2 5 trains are delayed while we remove a train from service that had a mechanical problem at E 180 St.,
238362,112374,0,07/19/2023 03:49:00 PM,N,Northbound N trains are delayed while we investigate a report of someone being disruptive on a train at New Utrecht Av.,
238365,112375,0,07/19/2023 03:59:00 PM,1,1 trains are delayed in both directions while we address a switch problem at Van Cortlandt Park-242 St.,
238367,112376,0,07/19/2023 04:12:00 PM,Q,Southbound Q trains are delayed while we investigate why a train's brakes activated near Ocean Pkwy.,
238368,112377,0,07/19/2023 04:15:00 PM,N | R | W,Northbound N R W trains are delayed while we remove a vandalized train car from service at Times Sq-42 St.,
238370,112378,0,07/19/2023 04:19:00 PM,B,Northbound B trains are running with delays after someone being disruptive pulled the emergency brake cord on a train at Brighton Beach.,
238376,112380,0,07/19/2023 05:21:00 PM,A | C,Northbound A C trains are delayed while we remove a train with a mechanical problem from service at Jay St-MetroTech.,
238378,112381,0,07/19/2023 05:47:00 PM,4 | 5,Northbound 4 5 trains are delayed while we investigate why a train's brakes activated at Nevins St.,
238382,112383,0,07/19/2023 06:41:00 PM,A,Northbound A trains are delayed while we remove a vandalized train from service at Nostrand Av.,
238407,112407,0,07/19/2023 08:06:00 PM,7,Main St-bound 7 trains are delayed while we investigate a report of someone being disruptive on a train at Queensboro Plaza.,
238408,112408,0,07/19/2023 08:13:00 PM,A,Southbound A trains are delayed while we investigate why a train's brakes were activated at Beach 25 St.,
238412,112410,0,07/19/2023 08:32:00 PM,F,Northbound F trains are delayed while we remove a train with a mechanical problem from service at Avenue N.,
238434,112420,0,07/19/2023 09:36:00 PM,N | R | W,Northbound N R W trains are delayed while we remove a train with a mechanical problem from service at Whitehall St-South Ferry.,
238440,112424,0,07/19/2023 09:54:00 PM,D,Southbound D trains are delayed while we investigate a report of someone being disruptive at 25 Av.,
238442,112425,0,07/19/2023 09:58:00 PM,2 | 3,Northbound 2 3 trains are delayed while we investigate why a train's brakes activated at Bergen St.,
238449,112428,0,07/19/2023 10:18:00 PM,4 | 5,Southbound 4 5 trains are delayed while we get medical help for an MTA employee and remove a train from service at Borough Hall.,
238460,112433,0,07/19/2023 11:01:00 PM,1,1 trains are delayed in both directions while we address a signal malfunction at 215 St.,
238475,112437,0,07/19/2023 11:36:00 PM,1,1 trains are running with delays in both directions after we were able to restore third rail power near 96 St.,
238479,112438,0,07/19/2023 11:42:00 PM,D | N | R,Northbound D N R trains are delayed while we investigate why a train's brakes activated near Coney Island-Stillwell Av.,
238490,112441,0,07/20/2023 12:31:00 AM,D | N | R,Northbound D N R trains are delayed while we investigate why a train's brakes activated at Atlantic Av-Barclays Ctr.,
238489,112440,0,07/20/2023 12:31:00 AM,N,Northbound N trains are delayed while we investigate why a train's brakes activated at 86 St.,
238494,112443,0,07/20/2023 12:54:00 AM,6,Northbound 6 trains are delayed while we request NYPD assistance with someone being disruptive at Middletown Rd.,
238498,112444,0,07/20/2023 01:09:00 AM,2 | 3,Northbound 2 3 trains are delayed while we investigate why a train's brakes activated at 72 St.,
238503,112446,0,07/20/2023 02:16:00 AM,2,Southbound 2 trains are delayed while we address a mechanical problem on a train at Simpson St.,
238510,112450,0,07/20/2023 02:54:00 AM,A | H,A and Rockaway Park Shuttle trains are delayed in both directions in the Rockaways while the South Channel Bridge is opened to allow marine traffic to pass.,
238526,112459,0,07/20/2023 04:43:00 AM,2,Southbound 2 trains are delayed while NYPD responds to a person being disruptive aboard a train at 135 St.,
238532,112462,0,07/20/2023 05:37:00 AM,4,Northbound 4 trains are delayed while we investigate why a train's brakes were activated leaving 170 St.,
238534,112463,0,07/20/2023 05:57:00 AM,4,4 trains are delayed in both directions while we replace rails near Wall St.,"Some northbound 4 trains will end at Nevins St. 
Some southbound 4 trains will end at Brooklyn Bridge-City Hall. 
Listen to announcements to hear how your train will operate."
238537,112464,0,07/20/2023 06:45:00 AM,Q | R,Northbound Q R trains are delayed while we replace rails near Court St.,"Planned Work Reminder: 
Manhattan, 96 St-bound Q runs via the R from DeKalb Av to Canal St."
238545,112466,0,07/20/2023 08:05:00 AM,Q | R,Northbound Q R trains are delayed while we replace rails near Atlantic Av-Barclays Ctr.,"Some northbound Q trains will end at Prospect Park and turn for southbound service.

Listen for train crew announcements to hear how your train will operate."
238572,112485,0,07/20/2023 11:18:00 AM,4 | 5,Northbound 4 5 trains are delayed while we request EMS assistance for someone in need on a train at Atlantic Av-Barclays Ctr.,
238585,112493,0,07/20/2023 11:50:00 AM,R,Forest Hills-71 Av-bound R trains are delayed while we remove a train with a mechanical problem from service at 25 St.,
238587,112494,0,07/20/2023 11:57:00 AM,F | G,Northbound F and Court Sq-bound G trains are delayed while we investigate why a train's brakes activated near Bergen St.,
238589,112495,0,07/20/2023 12:00:00 PM,D | N,Southbound D N trains are delayed while we investigate why a train's brakes were activated near Atlantic Av-Barclays Ctr.,
238591,112497,0,07/20/2023 12:01:00 PM,N | W,Southbound N W trains are delayed while we remove a train with a door problem from service at 39 Av-Dutch Kills.,
238603,112501,0,07/20/2023 12:29:00 PM,M | R,Metropolitan Av-bound M and 95 St-bound R trains are running with delays after NYPD conducted an investigation at Forest Hills-71 Av.,
238610,112502,0,07/20/2023 12:49:00 PM,Q,Southbound Q trains are running with delays after we requested EMS assistance for someone in need on a train at 72 St.,
238627,112509,0,07/20/2023 03:02:00 PM,N,Southbound N trains are running with delays after we removed a vandalized train from service at Astoria-Ditmars Blvd.,
238632,112513,0,07/20/2023 03:50:00 PM,2 | 3,Southbound 2 3 trains are running with delays while we perform track maintenance near 135 St.,
238648,112520,0,07/20/2023 05:10:00 PM,3,Northbound 3 trains are delayed while we request NYPD assistance for an unauthorized person on the tracks at Sutter Av-Rutland Rd.,
238652,112522,0,07/20/2023 05:29:00 PM,4,4 trains are delayed entering and leaving Woodlawn while we troubleshoot a signal problem at that station.,
238653,112523,0,07/20/2023 05:32:00 PM,1,1 trains are delayed entering and leaving South Ferry while we troubleshoot a mechanical problem on a train at that station.,
238655,112524,0,07/20/2023 05:59:00 PM,SI,There is limited SIR service between St George and Old Town while we work to move a crane from the tracks near Clifton.,SIR trains are running on the Tottenville-bound tracks in both directions between St George and Old Town.
238657,112526,0,07/20/2023 06:05:00 PM,4 | 5,Southbound 4 5 trains are delayed while we request NYPD assistance for a person being disruptive on a train at 149 St-Grand Concourse.,
238662,112529,0,07/20/2023 07:02:00 PM,6,Northbound 6 trains are delayed while we request NYPD assistance for a person being disruptive on  a train at Grand Central-42 St.,
238669,112535,0,07/20/2023 07:18:00 PM,E | F,Southbound E F trains are delayed while NYPD responds to someone being disruptive on a train at Forest Hills-71 Av.,
238671,112537,0,07/20/2023 07:21:00 PM,7,Flushing-Main St-bound 7 trains are delayed while we address a mechanical problem on a train at Queensboro Plaza.,
238694,112552,0,07/20/2023 08:19:00 PM,Q,Northbound Q trains are delayed while we remove a train with a mechanical problem from service at Ocean Pkwy.,
238700,112554,0,07/20/2023 08:36:00 PM,C | E,Southbound C E trains are running with delays after we addressed a train whose brakes were activated near W 4 St-Wash Sq.,
238704,112557,0,07/20/2023 08:49:00 PM,J | M,Broad St-bound J and Forest Hills-bound M trains are running with delays after we requested EMS assistance for someone in need at Delancey St-Essex St.,
238707,112559,0,07/20/2023 09:05:00 PM,M,Forest Hills-bound M trains are delayed while we investigate a report of people being disruptive on a train at Central Av.,
238710,112561,0,07/20/2023 09:17:00 PM,1 | 2 | 3,Northbound 1 2 3  are delayed while we request NYPD assistance for an unauthorized person on the tracks at 14 St.,
238716,112564,0,07/20/2023 09:46:00 PM,A,Southbound A trains are running with delays after we removed a vandalized train from service at 125 St.,
238717,112565,0,07/20/2023 09:55:00 PM,SI,"The 5:33 PM SIR  trip from St George to Great Kills did not run.

The 5:31 PM SIR trip from St George to Tottenville will make all stops.",We're running as much service as we can with the train crews we have available.
238721,112569,0,07/20/2023 10:41:00 PM,SI,"The 6:48 PM SIR train from St George to Great Kills will not run.

The 6:46 PM SIR train from St George to Tottenville will make all local stops.",We're running as much service as we can with the train crews we have available.
238725,112571,0,07/20/2023 11:08:00 PM,B | Q,Southbound B Q trains are delayed while we remove a train car in need of cleaning from service at Atlantic Av-Barclays Ctr.,
238732,112575,0,07/20/2023 11:43:00 PM,N | W,Northbound N W trains are delayed while we remove a train with a mechanical problem from service at Broadway.,
238731,112574,0,07/20/2023 11:43:00 PM,E | F,Southbound E F trains are delayed while we request NYPD assistance for someone to being disruptive on a train at Jackson Hts-Roosevelt Av.,
238740,112579,0,07/21/2023 12:34:00 AM,E | F,Southbound E F trains are delayed while NYPD responds to people being disruptive on a train at Kew Gardens-Union Tpke.,
238755,112586,0,07/21/2023 01:06:00 AM,D,D trains are delayed entering/leaving Coney Island-Stillwell Av while we address a train with a mechanical problem at that station.,
238762,112588,0,07/21/2023 02:23:00 AM,F,Southbound F trains are delayed while we request NYPD assistance for a person being disruptive at 2 Av.,
238766,112591,0,07/21/2023 02:47:00 AM,6,Northbound 6 trains are running with delays after NYPD responded to someone being disruptive at Castle Hill Av.,
238768,112593,0,07/21/2023 03:31:00 AM,2,Southbound 2 trains are running with delays after we removed a train with a door malfunction from service at Intervale Av.,
238767,112592,0,07/21/2023 03:31:00 AM,4,4 trains are delayed in both directions while we address a signal problem at Junius St.,"The last stop on some southbound 4 trains will be New Lots Av.

Listen to train crew announcements to hear how your train will operate."
238771,112594,0,07/21/2023 03:47:00 AM,1,Southbound 1 trains are running with delays after NYPD responded to a person being disruptive aboard a train at Chambers St.,
238775,112596,0,07/21/2023 04:26:00 AM,4,Southbound 4 trains are delayed while emergency teams respond to a person who was struck by a train at Kingsbridge Rd.,
238778,112598,0,07/21/2023 04:33:00 AM,A,A and Rockaway Park Shuttle trains are delayed in both directions in the Rockaways while the South Channel Bridge is opened to allow marine traffic to pass.,
238789,112601,0,07/21/2023 05:23:00 AM,2,Southbound 2 trains are delayed while NYPD conducts an investigation at Prospect Av.,
238796,112604,0,07/21/2023 06:33:00 AM,N | Q,Northbound N Q trains are delayed while we request NYPD assistance for an unauthorized person on the tracks at 28 St.,
238798,112605,0,07/21/2023 06:45:00 AM,4 | 6,Northbound 4 6 trains are delayed while we request NYPD assistance for people being disruptive at 51 St.,
238804,112608,0,07/21/2023 08:08:00 AM,D,Northbound D trains are delayed while we investigate why a train's brakes were activated at 135 St.,
238809,112612,0,07/21/2023 08:39:00 AM,1 | 2 | 3,1 2 3 trains are delayed in both directions while we address a switch problem near 96 St.,
238817,112618,0,07/21/2023 09:04:00 AM,4,Southbound 4 trains are delayed while we request NYPD assistance for a person being disruptive at New Lots Av.,
238824,112623,0,07/21/2023 09:21:00 AM,L,8 Av-bound L trains are delayed while we investigate why a train's brakes were activated at Bushwick Av-Aberdeen St.,
238840,112632,0,07/21/2023 10:18:00 AM,2,Northbound 2 trains are delayed while we investigate what caused a train's brakes to activate at Jackson Av.,
238863,112642,0,07/21/2023 11:55:00 AM,4 | 5,Southbound 4 5 trains are running with delays after we addressed a signal malfunction near 103 St.,"To ease congestion, some southbound 5 trains will run via the 2 line from 149 St-Grand Concourse to Nevins St.

Listen for announcements to hear how your train will be rerouted."
238882,112655,0,07/21/2023 01:04:00 PM,A,Southbound A trains are delayed while we investigate a door problem on a train at Utica Av.,
238889,112659,0,07/21/2023 01:39:00 PM,B | C,Northbound B C trains are delayed while we address a mechanical problem on a train at 125 St.,
238891,112660,0,07/21/2023 01:44:00 PM,Q,Northbound Q trains are running with delays after we addressed a signal problem at 34 St-Herald Sq.,
238898,112663,0,07/21/2023 02:08:00 PM,1,Southbound 1 trains are delayed while we address a door problem on a train at Cathedral Pkwy (110 St).,
238905,112666,0,07/21/2023 02:41:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we address a signal problem Junction Blvd.,
238916,112670,0,07/21/2023 03:40:00 PM,F,Northbound F trains are running with delays after we move a train that had its brakes activated at Avenue N.,
238917,112671,0,07/21/2023 03:44:00 PM,B | Q,Northbound B Q trains are delayed while NYPD responds to someone in need of medical help at DeKalb Av.,
238923,112672,0,07/21/2023 04:44:00 PM,N | R | W,Southbound N R W trains are running with delays after we removed a train with a mechanical problem from service at 59 St.,
238924,112673,0,07/21/2023 05:15:00 PM,6,Northbound 6 trains are delayed while we request NYPD assistance for someone being disruptive on a train at 125 St.,
238925,112674,0,07/21/2023 05:18:00 PM,M | R,Northbound M R trains are delayed while we investigate reports of people being disruptive on a train at 63 Dr-Rego Park.,
238932,112676,0,07/21/2023 06:20:00 PM,N,Northbound N trains are delayed while we remove debris from the tracks which caused a train's brakes to activate near 8 Av.,
238937,112681,0,07/21/2023 06:32:00 PM,M,Forest Hills-71 Av-bound M trains are delayed while we address a signal malfunction at Central Av.,
238942,112684,0,07/21/2023 06:38:00 PM,F | G,Southbound F G trains are delayed while we address a signal malfunction near Smith-9 Sts.,
238959,112695,0,07/21/2023 07:07:00 PM,3,Northbound 3 trains are delayed while we address a mechanical problem on a train at Crown Hts-Utica Av.,
238966,112701,0,07/21/2023 07:28:00 PM,5,Northbound 5 trains are running with delays after we addressed a mechanical problem on a train at E 180 St.,
238981,112711,0,07/21/2023 08:18:00 PM,4 | 5,Northbound 4 5 trains are delayed while we request EMS assistance for a person in need of medical attention at 125 St.,
238982,112712,0,07/21/2023 08:20:00 PM,J,J trains are delayed entering/leaving Jamaica Center-Parsons/Archer while EMS responds to a person in need of medical assistance at the station.,
238992,112717,0,07/21/2023 08:57:00 PM,4 | 5,Southbound 4 5 trains are running with delays after NYPD responded to a report of a person being disruptive on a train at Fulton St.,
238993,112718,0,07/21/2023 09:34:00 PM,7,Flushing-Main St-bound 7 trains are running with delays after we removed a train in need of cleaning from service at Queensboro Plaza.,
238995,112719,0,07/21/2023 09:52:00 PM,2 | 3,Southbound 2 3 trains are running with delays after NYPD conducted an investigation on a train at Atlantic Av-Barclays Ctr.,
238996,112720,0,07/21/2023 09:56:00 PM,L,L trains are delayed in both directions while we request NYPD assistance for an unauthorized person on the tracks near 3 Av.,
239009,112728,0,07/21/2023 11:49:00 PM,D,Northbound D trains are delayed while we investigate why a train's brakes activated near Kingsbridge Rd.,
239011,112730,0,07/21/2023 11:53:00 PM,C | E,Northbound C E trains are delayed while we address a door problem on a train at 14 St.,
239025,112739,0,07/22/2023 01:58:00 AM,1,Northbound 1 trains are delayed while we investigate a door problem on a train at 23 St.,
239031,112743,0,07/22/2023 02:53:00 AM,2 | 3,Southbound 2 3 trains are delayed while NYPD responds to people being disruptive on a train at 34 St-Penn Station.,
239035,112745,0,07/22/2023 03:32:00 AM,N | R,Northbound N R trains are delayed while we investigate why a train's brakes were activated at Cortlandt St.,
239038,112746,0,07/22/2023 04:04:00 AM,F,Northbound F trains are delayed while we request NYPD assistance for a person being disruptive on a train at 18 Av.,
239039,112747,0,07/22/2023 04:08:00 AM,Q,Northbound Q trains are delayed while we investigate why a train's brakes were activated leaving Coney Island-Stillwell Av.,
239042,112749,0,07/22/2023 04:19:00 AM,D,Southbound D trains are delayed while we request EMS assistance for an injured customer at Tremont Av.,
239046,112750,0,07/22/2023 04:45:00 AM,E | F,Southbound E F trains are running with delays after we addressed a signal problem near Briarwood.,
239049,112753,0,07/22/2023 05:06:00 AM,E | F,Southbound E F trains are delayed while we request EMS assistance for a person in need at Kew Gardens-Union Tpke.,
239054,112756,0,07/22/2023 05:26:00 AM,4,Northbound 4 trains are delayed while we investigate why a train's brakes activated at Kingsbridge Rd.,
239056,112757,0,07/22/2023 05:43:00 AM,D | N,Northbound D N trains are running with delays after we moved a train that had its brakes activated at 71 St.,Planned Work: Manhattan-bound N runs via the D from Coney Island-Stillwell Av to 36 St while we make rail replacements.
239058,112759,0,07/22/2023 06:02:00 AM,F,Southbound F trains are delayed while we request EMS assistance for a person in need at 47-50 Sts-Rockefeller Ctr.,
239060,112760,0,07/22/2023 06:39:00 AM,G,Court Sq-bound G trains are delayed while we request NYPD assistance for a person being disruptive on a train at Nassau Av.,
239066,112762,0,07/22/2023 08:00:00 AM,1,Northbound 1 trains are delayed while we request EMS assistance for someone on a train at 145 St.,
239074,112763,0,07/22/2023 08:26:00 AM,N,Northbound N trains are delayed while we address a mechanical problem on a train at Cortlandt St.,
239077,112764,0,07/22/2023 09:56:00 AM,A | H,A and Rockaway Park Shuttle trains are delayed in both directions while the South Channel Bridge is open to allow marine traffic to pass.,
239081,112767,0,07/22/2023 10:12:00 AM,D,Southbound D trains are running with delays after we removed a train in need of cleaning from service at Norwood-205 St.,
239095,112773,0,07/22/2023 11:06:00 AM,F | Q | R,Southbound F Q R trains are delayed while we investigate why a train's brakes activated at Lexington Av/63 St.,"Planned Work Reminder:

R trains run via the F in both directions between 57 St-7 Av and 21 St-Queensbridge."
239096,112774,0,07/22/2023 11:17:00 AM,Q,Southbound Q trains are delayed while we investigate why a train's brakes activated near Newkirk Plaza.,
239103,112776,0,07/22/2023 11:43:00 AM,L,L trains are delayed entering/leaving 14 St-Union Sq while we move work equipment into place for planned work.,"Planned work reminder:

There is no L train service between 8 Av and 14 St-Union Sq."
239104,112777,0,07/22/2023 11:57:00 AM,A,Southbound A trains are running with delays after we removed a train from service that had a mechanical problem at 145 St.,
239105,112778,0,07/22/2023 12:04:00 PM,A | C | E,Southbound A C E trains are running at slower speeds near 42 St-Port Authority Bus Terminal while we perform planned work in the area.,"Planned work reminder:
Southbound A trains are running on the local track from 59 St-Columbus Circle to W 4 St-Wash Sq."
239126,112786,0,07/22/2023 01:00:00 PM,Q,Southbound Q trains are running with delays after we moved a train that had its brakes activated earlier at Coney Island-Stillwell Av.,
239127,112787,0,07/22/2023 01:11:00 PM,F,Southbound F trains are delayed while we conduct track maintenance near 18 Av.,
239132,112791,0,07/22/2023 01:16:00 PM,R,Northbound R trains are delayed while EMS responds to someone in need on a train at 77 St.,
239156,112802,0,07/22/2023 03:00:00 PM,2,2 trains are running with delays in both directions while we address a signal problem at Bronx Park East.,"Planned Work Reminder:

Southbound 2 trains are bypassing  Burke Av, Allerton Av, Pelham Pkwy , and Bronx Park East while we replace tracks in that area."
239158,112803,0,07/22/2023 03:25:00 PM,6,Southbound 6 trains are delayed while we address a door problem on a train at Grand Central-42 St.,
239168,112807,0,07/22/2023 04:20:00 PM,4,4 trains are delayed entering/exiting Woodlawn while we address a signal problem near that station.,
239176,112809,0,07/22/2023 05:09:00 PM,N,Southbound N shuttle trains are delayed in Queens while we investigate a mechanical problem on a train at Astoria Blvd.,"Planned work reminder:

N trains are running in 2 sections:
1. Between Astoria-Ditmars Blvd and Queensboro Plaza
2. Between Times Sq-42 St and Coney Island-Stillwell Av"
239191,112815,0,07/22/2023 06:40:00 PM,A | C | D,Southbound A C D trains are running at slower speeds near 59 St-Columbus Circle while we perform planned work in the area.,
239203,112823,0,07/22/2023 07:53:00 PM,C,Northbound C trains are running with delays after we addressed a door problem on a train at Broadway Junction.,
239209,112828,0,07/22/2023 08:55:00 PM,A,Northbound A trains are running with delays after we removed a train with a mechanical problem from service at Rockaway Blvd.,
239211,112829,0,07/22/2023 09:27:00 PM,E | F,Southbound E F trains are running with delays after NYPD responded to a person being disruptive on a train at Jackson Hts-Roosevelt Av.,
239212,112830,0,07/22/2023 09:46:00 PM,2 | 3,Northbound 2 3 trains are delayed while NYPD responds to people being disruptive on a train at 96 St.,
239215,112832,0,07/22/2023 10:07:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we investigate why a train's brakes activated near Mets-Willets Point.,
239221,112834,0,07/22/2023 10:59:00 PM,1,1 trains are delayed in both directions while we investigate a temporary loss of third-rail power near 125 St.,
239228,112836,0,07/22/2023 11:22:00 PM,4 | 5 | 6,Northbound 4 5 6 trains are delayed while we investigate why a train's brakes were activated at 86 St.,
239229,112837,0,07/22/2023 11:28:00 PM,2 | 5,Southbound 2 5 trains are delayed while we investigate why a train's brakes were activated at Jackson Av.,
239233,112839,0,07/22/2023 11:46:00 PM,6,Southbound 6 trains are running with delays after we investigated reports of people being disruptive on a train at Grand Central-42 St.,
239243,112842,0,07/23/2023 01:36:00 AM,2 | 3,Northbound 2 3 trains are delayed while we address a door problem on a train at Park Place.,
239250,112846,0,07/23/2023 02:52:00 AM,L,14 St-Union Sq-bound L trains are running with delays after we moved a train that had its brakes activated at Graham Av.,
239253,112848,0,07/23/2023 03:20:00 AM,E | F,E F trains are running with delays in both directions in Queens while we perform planned signal modernization work. Please allow additional travel time.,"As an alternative for service between Queens and Manhattan, consider using 7 train service.

Connect between 7 and E F trains at 74 St-Broadway/Jackson Hts-Roosevelt Av and 5 Av/42 St-Bryant Pk F or Times Sq-42 St/42 St-Port Authority Bus Terminal E.

Planned Work Reminders:
While we make electrical improvements:
There are no E trains between Jamaica Center-Parsons/Archer and Briarwood.
Southbound E F trains are skipping 169 St, Briarwood, and 75 Av."
239254,112849,0,07/23/2023 03:29:00 AM,1,Southbound 1 trains are delayed while we investigate why a train's brakes were activated at 86 St.,
